merchantidentifier,dateclosedforfraud,Flag_for_data_with_fraud_outcomes
19987921067,,1
19990855739,,1
19990928323,,1
19987979231,,1
19987992461,,1
19988010957,,1
19969837247,,1
19969856583,,1
19969914351,,1
19969942271,,1
19970002739,,1
19970004673,,1
19972073957,,1
19966248561,,1
19966286513,,1
19966294515,,1
19972127961,,1
19964750527,,1
19964778895,,1
19964780625,,1
19964800571,,1
19975157593,,1
19975184371,,1
19975188035,2015-01-26,1
19975214217,,1
19975240717,,1
19975218673,,1
19975281307,,1
19984207161,,1
19984230259,,1
19984281249,,1
19977072645,,1
19977089627,,1
19977109921,,1
19977141601,2015-07-24,1
19977152755,,1
19984047327,,1
19975241161,,1
19975257199,2014-09-26,1
19975322971,,1
19975270515,,1
19975272725,,1
19975328481,,1
19975332475,,1
19975282841,,1
19975374399,,1
19975379765,,1
19975339077,,1
19975362737,,1
19975405205,,1
19975394053,,1
19975451175,,1
19975413473,,1
19975456455,,1
19975437233,,1
19975442877,,1
19975505527,,1
19975508249,,1
19975626403,2015-03-25,1
19975642691,,1
19975655461,,1
19973849687,,1
19973868147,,1
19973871069,,1
19974008827,,1
19974020757,,1
19974126505,,1
19974201365,,1
19974206811,,1
19974222817,,1
19974226725,,1
19974298817,,1
19974304259,,1
19975135897,,1
19974329127,,1
19975142823,,1
19965469649,,1
19965408067,,1
19965195271,,1
19965221501,,1
19965411003,,1
19965247243,,1
19973524569,,1
19988102137,,1
19988123871,,1
19974853597,,1
19988156935,,1
19968061089,,1
19990990859,,1
19973559599,,1
19991065785,,1
19973573723,,1
19991080551,,1
19973581895,,1
19988171603,,1
19974855921,,1
19988177345,,1
19974869851,,1
19988185729,,1
19984374375,,1
19991121475,,1
19991124691,,1
19988244959,,1
19988268887,,1
19988374221,,1
19988399851,,1
19988441989,,1
19991271621,,1
19984384491,,1
19991282809,,1
19984393617,,0
19991314357,,1
19984407059,,1
19991316203,,1
19984419749,,1
19991321257,,1
19984900509,,1
19977157523,,1
19984921779,,1
19984921913,,1
19984954679,,1
19984954713,,1
19984969665,,1
19985009325,,0
19985035279,,1
19985045065,,1
19974610465,,1
19974612329,,1
19974653533,,1
19974668713,,1
19974690111,,1
19984478077,,1
19984504677,,1
19985117287,,1
19984577097,,1
19984580343,,1
19984639743,,1
19978434689,,1
19981308539,,1
19981320537,,1
19981334777,,1
19981377941,,1
19981383569,,1
19978455909,,1
19980505519,,1
19991711331,,1
19991748771,,1
19991750219,,1
19991753391,,1
19995149009,,1
19994838245,,1
19994888557,,1
19995220383,,1
19994914197,,1
19994932559,,1
19994969325,,1
19993757235,,1
19993215751,,1
19993269989,,1
19993295181,,1
19993321171,,1
19993356415,,1
19993376527,,1
19993102825,,1
19993387783,,1
19991433371,,1
19991456105,,1
19991470231,,1
19991514119,,1
19991526037,,1
19991579897,2014-07-31,1
19991594825,,1
19991605351,,1
19991642805,,1
19991670889,,1
19991702355,2014-11-14,1
19991721379,,1
19991724897,2015-04-09,1
19991727007,,1
19991733061,,1
19991734379,,1
19991746229,,1
19985831671,,1
19985832311,,1
19985990847,,1
19986015811,,0
19986125587,,1
19985894171,,1
19985904469,,1
19985931347,,1
19985933197,,1
19986063529,,1
19986084285,,0
19999187353,,1
19999210743,,1
19999302303,,1
19999330189,,1
19999335191,,1
19999369117,,1
19999411947,,1
19999435875,,1
19999452471,,1
19999503325,,1
19999556869,,1
19999563419,,1
19999595347,,1
19998783763,,1
19999661049,,1
19994988845,,1
19995068751,,0
19991901361,,1
19991931773,,1
19991953303,,1
19991987461,,1
19992007043,,1
19992056197,,1
19991747849,,1
19991758951,,1
19991777995,,1
19991795779,,1
19991951241,,1
19992041379,2015-04-09,1
19992051991,,1
19992122793,,0
19992131603,,1
19999707927,,1
19999723039,,0
19999741041,,1
19999771287,,1
19999801811,,1
19999839051,,1
19999842183,,1
19999893401,,1
19998803147,,1
19999926005,,1
19981025517,,1
19981035099,,1
19978065685,,1
19978108817,,1
19978144655,,1
19978152703,,1
19978158545,,1
19981047313,,1
19981165619,,1
19981175883,,1
19981177101,,1
19981178223,,1
19981215859,,1
19981220131,,1
19978318035,,1
19978353991,,1
19978391163,,1
19969693731,,1
19969821901,,1
19969605983,,1
19969668385,,1
19969834177,,1
19965011969,,1
19969722605,,1
19969112815,,1
19996601121,,1
19996621203,,1
19996737829,,1
19996753455,,1
19996755451,,1
19996806135,,1
19996820819,,1
19996850699,,1
19996857057,,1
19996866427,,1
19996919495,,1
19996929113,,1
19996945515,,1
19995237909,,1
19995250513,,1
19997083437,,1
19997084819,,1
19995278615,,1
19995283665,,1
19997148643,,1
19995358987,,1
19995360107,,1
19997181347,,1
19995369747,,1
19997185719,,1
19997236121,,1
19994859367,,1
19994859451,,1
19994890187,,1
19994965745,,1
19995002469,,1
19995046029,,0
19995104521,,1
19987106459,,1
19987119645,,1
19993795381,,1
19993819257,,1
19993859649,,1
19994445761,,1
19994450179,,1
19993900781,,1
19993908687,,1
19994511053,,1
19992066525,,1
19992131785,,1
19992175497,,1
19992207403,,1
19992323055,,1
19992413503,,1
19992423207,,1
19992444409,,1
19992488053,,1
19992510639,,1
19992522967,,1
19992550885,,1
19992554099,,1
19992621619,,1
19995125645,,1
19995175243,,1
19995217515,,1
19990012107,,1
19992592679,,1
19992597815,,1
19992629309,,1
19997892559,,0
19997896077,,1
19998019859,,1
19981258033,,1
19989869835,,1
19989879765,,1
19989923493,,1
19989953769,,1
19989969695,,1
19989986555,,1
19989989577,,1
19990022701,,1
19990064943,,1
19990118637,2014-11-05,1
19986236463,,1
19986249353,,1
19993116553,,1
19993414259,,1
19993172291,,1
19993449691,,1
19993226639,,1
19993498147,,0
19993292721,,1
19993527321,,1
19993537537,,1
19993307525,,1
19993325793,,0
19986683301,,1
19993329519,,1
19993585585,,1
19995217729,2015-01-06,1
19995228487,,1
19993390653,,1
19994523065,,1
19994529717,,1
19994553607,,1
19994587863,2015-02-09,1
19994597861,,1
19994131949,,1
19994140413,,1
19994185145,,1
19994270347,,1
19992704201,,1
19992736327,,1
19992736957,,0
19992738657,,1
19992744233,,1
19994329207,,1
19994351365,,1
19994453961,,1
19986775985,,1
19986791695,,1
19986820563,,0
19994521465,,1
19994542103,,1
19986853435,,1
19994563377,,1
19994572069,,1
19994630875,,1
19994648743,,1
19986911381,,1
19986933823,,1
19986943989,,1
19986946777,,1
19985538713,,1
19985545925,,0
19985548797,,1
19985560525,,1
19986522311,,1
19987259943,2015-10-09,1
19986535463,,1
19986552673,,1
19986562141,,1
19987307449,,1
37446195,,1
42463349,,1
19993422841,,0
19993481103,,0
19993496199,,0
19993523709,,1
19993690191,,1
19993544615,,1
19993719449,,1
19982600969,,1
19993743937,,1
19993584877,,1
19993612341,,1
19993616119,,1
19993789297,,1
19993827855,,1
19993845539,,0
19986481127,,1
19982665173,,1
19993870965,,1
19986489777,,1
19982686293,,1
19993885107,,1
19986495055,,1
19989202601,,1
19989220853,,1
19989233857,,1
19989258405,,1
19989314209,,1
19989324871,,1
19989331273,,1
19989393131,,1
19989393313,2014-10-09,1
19986229039,,1
19986365995,,1
19989433785,,1
19985350281,,1
19983936795,,1
19985365959,,1
19983938113,,1
19985374489,,1
19989440169,,1
19986443805,,1
19989481753,,1
19986465835,,1
19989551515,,1
19991761343,,1
19986526319,,1
19991764247,,1
19986537113,,1
19991769083,,1
19991852851,,1
19991857473,,1
19991866415,,1
19991887319,,1
19991940549,,1
19991955201,,1
19991982875,,1
19992007307,,1
19992014879,,1
19990057189,,1
19990090833,,1
19990095157,,1
19990103391,,1
19990219201,,1
19989509969,,1
19989520015,,1
19989532587,,1
19986521983,,1
19992785485,,1
19990291095,,1
19992832801,,1
19992058475,,1
19987082089,,1
19992059897,,1
19992837095,,1
19992091393,,1
19992091539,,1
19990360197,,1
19992194353,2015-04-17,1
19992222747,,1
19992225885,,1
19998222741,,1
19998240909,,1
19998248185,,1
19998252955,,1
19998272755,,1
19992673843,,1
19997266635,,1
19997270509,,1
19995118333,,1
19995119209,,1
19995125941,,1
19995149655,,1
19995168511,,1
19995202151,,1
19995270247,,1
19995350373,,1
19995374379,,1
19990379173,,1
19990379585,,1
19989636007,,1
19989721069,,1
19989772515,,1
19992258403,,1
19990472541,,1
19990510343,,1
19989644307,,1
19992295615,,1
19992315811,,1
19992468633,,1
19992470345,2015-06-18,1
19992519585,,1
19992520773,,1
19992543841,,1
19989795979,,1
19990566977,,1
19989817541,,1
19989820429,2015-02-23,1
19989845115,,1
19986617549,,1
19986652461,,1
19986673833,,1
19986710213,,1
19986715695,,1
19986444697,,1
19989631239,,0
19989671667,,1
19989721679,,0
19989729947,,1
19989810247,,1
19989830459,,1
19989844637,,1
19986577803,,1
19992581893,,1
19992618299,,1
19993583293,,1
19993610279,,1
19993618515,,1
19993651863,,1
19993664667,,1
19993733277,,1
19993755219,,1
19987370875,,1
19987416593,,1
19993855141,,1
19993891839,,1
19984877197,2015-03-06,1
19984896101,2015-10-27,1
19993936421,,1
19993997127,,1
19994073275,,1
19994127361,,1
19994131699,,1
19987451821,,1
19984967289,,1
19994220005,,1
19994228655,,1
19994278929,,1
19969785391,,0
19969788507,,1
19969820761,,1
19969834803,,1
19969841291,,1
19969842973,,1
19969877889,,1
19969118491,,1
19969125951,,1
19969194719,,1
19965040479,,1
19965059573,,1
19965060231,,1
19969284895,,1
19969323753,,1
19969327069,,1
19969897423,,1
19989812903,,0
19989837377,,1
19992739449,,1
19992739729,,1
19992753589,,1
19989865577,,1
19998366443,,1
19998369563,,1
19998440229,,1
19804317465,,1
19995377583,,1
19995433201,,1
19995433253,,1
19995446469,,1
19995488033,,1
19995624189,,1
19995639221,,1
19994292159,,1
19994292675,,1
19994307031,,1
19994362221,,1
19994378127,,1
19994381149,,1
19994387075,,1
19994393999,,1
19994429739,,1
19994468615,,1
19994469277,,1
19994511349,2015-01-05,1
19994520375,,1
19994590055,,1
19994618183,,1
19987497131,,1
19994682091,,1
19984996889,,1
19985006189,,1
19985012955,,1
19994707371,,1
19994725603,,1
19994747779,,1
19994769247,,1
19987523019,,1
19987540079,,1
19987540707,,1
19987564353,,1
19994859929,,1
19994878505,,1
19994969243,,1
19994983731,,1
19995016625,,1
19995039431,,1
19972615271,,0
19972633917,,1
19972634789,,1
19972644757,,1
19972661457,,1
19974642577,,1
19974662029,,1
19995056095,,0
19995066277,,1
19995103271,,0
19995172917,,1
19995196017,,1
19995212281,,0
19987600369,,1
19985114083,,1
19987626293,,1
19987646405,,1
19987648171,,1
19987706997,,1
42592445,,1
42625695,,1
42592939,,1
42629305,,1
42600841,,1
42601189,,1
42601585,,1
42604603,,1
42605265,,1
42605895,,1
42609125,,1
42613135,,1
42620495,,1
42621535,,1
42654299,,1
42621979,,1
42534993,,1
42535899,,1
42536677,,1
42537551,,1
39782069,,1
39495447,,1
39495463,,1
39495545,2013-08-15,1
39495925,,1
39497443,,1
39839291,,1
39842407,,1
39843729,,1
39844039,,1
39845115,,1
39845975,,1
39500017,,1
39500709,,1
39848993,,1
39849291,,1
39849885,,1
40712961,,1
40713227,,1
40713259,,1
40714265,,1
41043969,,1
41044793,,1
41044991,2013-12-12,1
41046377,,1
41239875,,1
41239261,,1
41244325,,1
41240151,,1
41241787,,1
41244539,,1
41246175,,1
41247331,,1
41247661,,1
37820597,,1
37822625,,1
37822693,,1
37825199,,1
37825663,,1
37826487,,1
37827279,,1
37830559,,1
37833383,,1
37836915,,1
37837063,,1
37828153,,1
37828285,,1
37828383,,1
37828399,,1
37829409,,1
37830413,,1
40077465,,1
40079627,,1
40082165,,1
40082479,,1
40085499,,1
40087053,2013-09-17,1
40791885,,1
40792063,,1
40791191,,1
40792161,,1
40792495,,1
40088091,2013-12-09,1
40791655,,1
40792775,,1
40791983,,1
40089313,,1
40090085,,1
42273055,,1
43327389,,1
42276057,,1
43327555,,1
42276667,,1
43327785,,1
43540567,,1
42277411,,1
43489499,2014-02-21,1
42281637,,1
42292491,,1
42293761,,1
43541427,,1
42294007,,1
42294685,2014-06-09,1
43489599,,1
42295397,,1
43541677,,1
43541807,,1
42296201,,1
43370817,,1
42296517,,1
43490473,,1
43371079,,1
43542813,,1
42296533,,1
42537979,,1
43371823,,1
43491743,2014-02-06,1
42296633,,1
42296649,,1
42540173,,1
43492103,,1
42540419,,1
43544345,,1
43493921,,1
43544793,,1
42297539,,1
43372679,,1
42297857,,1
43495027,,1
42298051,,1
42541413,,1
42298479,,1
43545173,,1
42298561,,1
43545949,,1
43496017,,1
43372943,,1
42298711,,1
42302557,,1
43224211,,1
42310441,,1
42544281,,1
42544363,,1
43546211,,1
43373225,,1
42544859,,1
43546987,,1
43374777,,1
42548953,,1
43374907,,1
43547617,,1
43375637,,1
42552069,,1
42552235,,1
43547649,,1
42467061,,1
42467607,,1
42467773,,1
43548239,,1
42470705,,1
43548503,,1
42471185,,1
43376773,,1
42816117,,1
43378555,,1
42816281,,1
43378737,,1
43549415,,1
42816463,,1
43379347,,1
42767977,,1
43550201,,1
43381459,,1
42790147,2014-01-02,1
43381723,,1
43550831,,1
43551127,,1
42769359,,1
42791471,,1
43551341,,1
43382761,,1
43552463,,1
42771899,,1
43382797,,1
42650277,,1
42651897,,1
42653049,,1
42653081,,1
42654731,,1
42655045,,1
42818197,,1
42655377,,1
42655393,,1
42656843,,1
42657077,,1
42659765,,1
42659915,,1
42661433,,1
42353807,,1
42354199,,1
42354349,,1
42819271,2014-01-30,1
42354615,2013-09-16,1
42819453,,1
42819583,,1
42819651,,1
42354631,,1
43382845,,1
42819683,,1
42821251,,1
43553009,,1
42822735,,1
43383771,,1
42823329,,1
43384313,,1
43385553,,1
43555401,,1
43387517,,1
43388139,,1
43478509,,1
43389083,,1
39849899,,1
39526383,,1
39526649,,1
39526763,,1
39529357,,1
39530243,,1
39531731,,1
39533545,,1
39787019,,1
39534453,,1
39536433,,1
39540227,,1
39787665,,1
39788041,,1
39541581,,1
39541763,2013-08-12,1
39541831,,1
43478921,,1
43390451,,1
42795217,,1
42356511,,1
43390617,,1
42356611,,1
42795843,,1
43390997,,1
42799059,,1
42799719,,1
42799855,,1
43395635,,1
42802223,,1
42775761,,1
42778335,,1
43396059,,1
42778399,,1
43396095,,1
43396241,,1
43396621,,1
42824731,,1
42824763,,1
42780941,,1
43397663,,1
43398799,,1
42824997,,1
42808825,,1
43399461,,1
43400117,,1
43400149,,1
42782509,,1
43403979,,1
42822501,,1
43404505,,1
42782677,,1
43405251,,1
42809783,,1
43406471,,1
42783271,,1
43406537,,1
42823263,,1
43406685,,1
42823429,,1
43406835,,1
43406867,,1
43407627,,1
42826117,,1
43410643,,1
42823511,,1
43410741,,1
42810689,,1
43412773,,1
42824383,,1
43413665,,1
42824533,,1
43414207,,1
42787709,,1
43414587,,1
42812653,,1
43414801,,1
42825211,,1
43415083,,1
42813809,,1
42790361,,1
42813877,,1
43556423,,1
42814003,,1
42814633,,1
43556771,,1
42814747,,1
43557333,,1
42791669,2013-09-30,1
42791735,,1
42791751,,1
42815873,,1
42428153,,1
43417261,,1
42428715,,1
43418099,2014-03-12,1
42428879,,1
42429441,,1
42430115,,1
43419439,,1
43419557,,1
43419755,,1
42430975,,1
42816347,,1
42816711,,1
43419985,,1
42817275,,1
43420247,,1
42817701,,1
43421585,2015-09-17,1
42819119,,1
42819255,,1
43421601,,1
42819865,,1
43424671,,1
42820521,,1
42820887,,1
43427411,,1
43428283,,1
42821465,,1
42821679,,1
43428449,,1
42798085,,1
43428829,,1
42798449,,1
43428861,,1
42798797,,1
42822685,,1
42799375,,1
43429027,,1
43429043,,1
42823559,,1
42823595,,1
43429521,,1
42823643,,1
43429689,,1
42799803,,1
43429819,,1
43499565,,1
43430443,,1
42824945,,1
43430973,,1
42803331,,1
43431057,,1
43431551,,1
42825705,,1
42825757,,1
43431915,,1
43479219,,1
42806099,,1
43434205,,1
42806647,,1
43479469,,1
43434355,,1
42807689,,1
43434799,,1
43434917,,1
41248583,,1
41250363,,1
41249047,,1
41250941,,1
41250597,,1
41251093,,1
41252063,,1
41251321,,1
39541879,,1
39543233,,1
39545113,,1
39545327,,1
39547819,,1
39548231,,1
39548907,,1
39470859,,1
39504077,,1
43435215,,1
42809965,,1
43501479,,1
43480277,,1
43559247,,1
43560383,,1
42811417,,1
43560747,,1
42811515,,1
42813017,,1
43439405,,1
42813923,,1
43562447,,1
42814285,,1
43439885,,1
43504037,,1
42814335,,1
43564427,,1
43442475,,1
42814665,,1
43506163,,1
42814913,,1
43445313,2013-11-11,1
42815955,,1
42817123,,1
43445793,,1
42819203,,1
42820475,,1
43506643,,1
43446815,,1
42432295,,1
42433815,,1
43506991,,1
42434077,,1
43447143,,1
42436915,,1
43508789,,1
42438053,,1
42438449,,1
43448379,,1
42357487,,1
42358243,,1
42358477,,1
43225715,,1
43226239,,1
42360389,,1
43226619,,1
43226951,,1
43227249,,1
42360571,,1
43648905,,1
42360935,,1
43643329,,1
42361697,,1
43644533,,1
42662023,,1
43649667,,1
43649073,,1
42664087,,1
43650837,,1
42664467,,1
43651759,,1
43643163,,1
42665227,,1
42820755,,1
43649583,,1
43651925,,1
42820985,,1
43652485,,1
42821283,,1
43647373,,1
42824617,,1
43649287,,1
42824715,,1
42826165,,1
43652353,,1
42670239,,1
43652849,,1
42670853,,1
43647967,,1
42671645,,1
43650191,,1
42439439,,1
43648245,,1
42365491,,1
42365937,,1
43651561,,1
43650025,,1
42366877,,1
42368127,,1
42369533,,1
42369779,,1
42369879,,1
42440017,,1
42440279,,1
42440923,,1
42442211,,1
42370685,,1
42371841,,1
42372101,,1
42372665,,1
43426255,,1
43486233,,1
43476117,,1
43476249,2014-01-07,1
43472257,,1
43481085,,1
43481235,,1
43482319,,1
